,PO NUMBER,SSCC,QUANTITY ORDERED,QUANTITY ORD UOM,QUANTITY SHIPPED,QUANTITY SHIP UOM,DOT ITEM NUMBER,CUSTOMER ITEM NUMBER,MFG NUMBER,ITEM DESCRIPTION,GTIN,NET WEIGHT,NET WEIGHT UOM,CATCH WEIGHT FLAG,EXPIRATION DATE,LOT NUMBER,PARTNER NUMBER,DOT CUSTOMER NUMBER,DOT CUSTOMER SHIPTO,LOAD NUMBER,SHIP NOTICE DATE,SHIP NOTICE TIME,SHIPPED DATE,SHIPPED TIME,DELIVERY DATE,SHIP TO NAME,SHIP TO ADDRESS,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP CODE,ISR NAME,ISR PHONE,ORDER NUMBER,ORDER SEQUENCE NUMBER,PO DATE,PALLET LIC PLATE,UA UPC NUMBER,SHIPMENT SHIPPED QTY,SHIPMENT SHIPPED UOM,SHIPMENT NET WEIGHT,SHIPMENT NET WT UOM,SHIPMENT GROSS WEIGHT,SHIPMENT GROSS WT UOM,SHIPMENT TOTAL CUBE,SHIPMENT CUBE UOM,SHIPMENT NUM PALLETS,REFERENCE NUMBER,MODE OF TRANSPORT,ORDER SHIPPED QTY,ORDER NET WEIGHT,ORDER NET WT UOM,ORDER GROSS WEIGHT,ORDER GROSS WT UOM,ORDER TOTAL CUBE,ORDER TOTAL CUBE UOM,ORDER NUM PALLETS,PALLET TIERS,PALLET BLOCKS,PALLET HEIGHT,PALLET HEIGHT UOM,QUANTITY ON PALLET,PALLET NET WEIGHT,PALLET NET WEIGHT UOM,PALLET GROSS WEIGHT,PALLET GROSS WEIGHT UOM,PALLET VOLUME,PALLET VOLUME UOM,UP UPC NUMBER,UI UPC NUMBER,HEIGHT,HEIGHT UOM,LENGTH,LENGTH UOM,WIDTH,WIDTH UOM,PACK,SIZE,PACK UOM,GROSS WEIGHT,GROSS WEIGHT UOM,CODE DATE,TOTAL CUBE,CUBE UOM,EACH FLAG,OPERATOR ORDER NUMBER,OPERATOR SEQUENCE NUMBER,STORE NAME,STORE NUMBER,STORE DUNS NUMBER,STORE ADDRESS,STORE CITY,STORE STATE,STORE ZIP CODE,EXCHANGE ORDER NUMBER,EXCHANGE SEQUENCE NUMBER,REF QUALIFIER 1,REF NUMBER 1,REF DESCRIPTION 1,REF QUALIFIER 2,REF NUMBER 2,REF DESCRIPTION 2,REF QUALIFIER 3,REF NUMBER 3,REF DESCRIPTION 3,REF QUALIFIER 4,REF NUMBER 4,REF DESCRIPTION 4,REF QUALIFIER 5,REF NUMBER 5,REF DESCRIPTION 5,DETAIL REF NUMBER
1060,658897,6844763747876083,1,CA,1,CA,673848,,26026,KSC KSK CRU PB PROB 6-12-1.76 OZ,602652260261,7.92,LB,N,20220513,BC21138B2,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,449,20210902,6844763747876083,60265226026,0,,0.0,,0.0,,0.0,,14,,DELIVERED,11,52.38,LB,63.04,LB,4.66,CF,3,0,0,0.0,,112,528.26,LB,614.23,LB,53.02,CF,,,7.4,IN,11.4,IN,8.6,IN,72,1.76,OZ,9.56,LB,0,0.41,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,658910,106844760000000008,9,CA,0,CA,422406,,00021000636006,KRR KFT CH-TWIST UMS. 18OZ 2-24-.75,21000636006,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,1,20210902,0,2100063600,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,4.18,IN,10.18,IN,6.75,IN,48,0.75,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,4321607.0,1.0,,,,,,,,,,,,,,,,
1062,658910,106844760000000008,4,CA,0,CA,438176,,00070085035020,KRF APP BGL BTS PPR&C 9CNT 8-7 OZ,70085035020,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,450,20210902,0,7008503502,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,5.56,IN,15.06,IN,7.56,IN,8,7.0,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,658910,106844760000000008,40,CA,0,CA,378904,,10021000000224,KRR KFT CH-STRING 1Z IW 'N 2-24-1 O,10021000000224,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,453,20210902,0,2100000022,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,4.18,IN,10.18,IN,6.75,IN,48,1.0,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,658910,106844760000000008,2,CA,0,CA,422406,,00021000636006,KRR KFT CH-TWIST UMS. 18OZ 2-24-.75,21000636006,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,454,20210902,0,2100063600,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,4.18,IN,10.18,IN,6.75,IN,48,0.75,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,658910,106844760000000008,4,CA,0,CA,529731,,00021000031931,KRR KFT CH XSHCH STIC 10Z 6-14-1 OZ,21000031931,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,455,20210902,0,2100003193,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,5.06,IN,12.81,IN,7.18,IN,84,1.0,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,658910,106844760000000008,1,CA,0,CA,589014,,10044700070755,KRR OMY P3CM T&CH W/AL 2-5-2 OZ,10044700070755,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,457,20210902,0,4470007075,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,7.18,IN,8.37,IN,7.12,IN,10,2.0,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,658910,106844760000000008,10,CA,0,CA,589016,,10044700070762,KRR OMY P3CM CKCH 2-5-2 OZ,10044700070762,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,459,20210902,0,4470007076,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,7.18,IN,8.37,IN,7.12,IN,10,2.0,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,658910,106844760000000008,7,CA,0,CA,372028,,10044700024543,KRR LUN LUNC HAM/SWISS/CKR 16-3.2 O,10044700024543,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,473,20210902,0,4470002454,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,5.25,IN,12.68,IN,9.87,IN,16,3.2,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,658910,106844760000000008,15,CA,0,CA,372026,,10044700024109,KRR OMY LUNC-PPR PIZZA 16-4.3 OZ,10044700024109,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,474,20210902,0,4470002410,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.12,IN,13.12,IN,10.87,IN,16,4.3,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,658910,106844760000000008,15,CA,0,CA,392957,,10044700360016,KRR LUN LUNB TKY AMEC 16-3.4 OZ,10044700360016,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,475,20210902,0,4470036001,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.18,IN,11.12,IN,10.87,IN,16,3.4,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,658910,106844760000000008,4,CA,0,CA,373164,,10044700360009,KRR OMY LUNB-HAM/CHED CKR 16-3.5 OZ,10044700360009,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,476,20210902,0,4470036000,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.18,IN,11.12,IN,10.87,IN,16,3.5,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,658910,106844760000000008,17,CA,0,CA,524477,,10044700361471,KRR LUN EN HM AMEC & CKR 16-3.4 OZ,10044700361471,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,477,20210902,0,4470036147,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.18,IN,11.12,IN,10.87,IN,16,3.4,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,658910,106844760000000008,4,CA,0,CA,392497,,10021000613837,KRR KFT DIP-QLTY FRO 12-8 OZ,10021000613837,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,478,20210902,0,2100061383,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,3.43,IN,14.81,IN,9.81,IN,12,8.0,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,658910,106844760000000008,12,CA,0,CA,372030,,10044700024581,KRR LUN LUNC-HAM CHED CKR 16-3.2 OZ,10044700024581,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,480,20210902,0,4470002458,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,5.37,IN,12.68,IN,9.87,IN,16,3.2,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,658910,106844760000000008,15,CA,0,CA,372293,,10044700360023,KRR OMY BOL-LNCH AMER 16-3.1 OZ,10044700360023,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,481,20210902,0,4470036002,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.18,IN,11.12,IN,10.87,IN,16,3.1,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,658910,106844760000000008,17,CA,0,CA,372029,,10044700024550,KRR LUN LUNC-TURK/CHED/CKR 16-3.2 O,10044700024550,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,482,20210902,0,4470002455,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,5.25,IN,12.68,IN,9.87,IN,16,3.2,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,658910,106844760000000008,17,CA,0,CA,676618,,00044700096116,KRR LUN CVML T&CH W/ CPS 8-8.9 OZ,44700096116,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,483,20210902,0,4470009611,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.62,IN,16.56,IN,7.56,IN,8,8.9,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,658910,106844760000000008,17,CA,0,CA,676617,,00044700096055,KRR LUN CVML H&AC W/ CPS 8-9.1 OZ,44700096055,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,484,20210902,0,4470009605,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.62,IN,16.56,IN,7.56,IN,8,9.1,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,658910,106844760000000008,15,CA,0,CA,677628,,00044700096048,KRR LUN NAC W/ CPS 8-10.7 OZ,44700096048,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,485,20210902,0,4470009604,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.62,IN,16.56,IN,7.56,IN,8,10.7,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,658910,106844760000000008,15,CA,0,CA,676619,,00044700096086,KRR LUN SS CVML PPZ 8-10.7 OZ,44700096086,0.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,486,20210902,0,4470009608,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,0,0.0,LB,0.0,LB,0.0,CF,,,6.62,IN,16.56,IN,7.56,IN,8,10.7,OZ,0.0,LB,0,0.0,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,658910,6844763142287323,1,CA,1,CA,392881,,00021000619689,KRR KFT CH-AMER SNGLS IW 12-12 OZ,21000619689,9.0,LB,N,20220223,20220223,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,479,20210902,6844763142287323,2100061968,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,1,9.0,LB,9.53,LB,0.21,CF,,,3.93,IN,12.25,IN,7.75,IN,12,12.0,OZ,9.53,LB,0,0.21,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,658910,6844763699000178,20,CA,20,CA,447306,,10043695053101,NFS HTPT-PPZ STI BUK 48-3 OZ,10043695053101,180.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,466,20210902,6844763699000178,4369505310,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,33,258.0,LB,286.8,LB,12.46,CF,,,8.4,IN,11.35,IN,7.85,IN,48,3.0,OZ,200.0,LB,0,8.66,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,658910,6844763699000178,3,CA,3,CA,447333,,10043695097020,NFS HTPT-HM&C IW 12-8 OZ,10043695097020,18.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,467,20210902,6844763699000178,4369509702,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,33,258.0,LB,286.8,LB,12.46,CF,,,5.75,IN,9.75,IN,8.9,IN,12,8.0,OZ,19.95,LB,0,0.86,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,658910,6844763699000178,3,CA,3,CA,447335,,10043695097037,NFS HTPT-PPZ IW 12-8 OZ,10043695097037,18.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,468,20210902,6844763699000178,4369509703,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,33,258.0,LB,286.8,LB,12.46,CF,,,5.75,IN,9.75,IN,8.9,IN,12,8.0,OZ,19.95,LB,0,0.86,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,658910,6844763699000178,5,CA,5,CA,447340,,10043695097341,NFS HTPT-PHL STK & CH IW 12-8 OZ,10043695097341,30.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,469,20210902,6844763699000178,4369509734,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,33,258.0,LB,286.8,LB,12.46,CF,,,5.75,IN,9.75,IN,8.9,IN,12,8.0,OZ,33.25,LB,0,1.44,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,658910,6844763699000178,1,CA,1,CA,447338,,10043695097068,NFS HTPT-MTBLS W/ MZ IW 12-8 OZ,10043695097068,6.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,470,20210902,6844763699000178,4369509706,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,33,258.0,LB,286.8,LB,12.46,CF,,,5.75,IN,9.75,IN,8.9,IN,12,8.0,OZ,6.65,LB,0,0.28,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,658910,6844763699000178,1,CA,1,CA,447318,,10043695032007,NFS HTPT-HM&C IW 24-4 OZ,10043695032007,6.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,472,20210902,6844763699000178,4369503200,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,33,258.0,LB,286.8,LB,12.46,CF,,,7.4,IN,11.9,IN,7.1,IN,24,4.0,OZ,7.0,LB,0,0.36,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,658910,6844763747465621,1,CA,1,CA,372559,,10043000009533,KRF TOPP-CLWP REG 24-8 OZ,10043000009533,12.0,LB,N,20221215,20221215,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,452,20210902,6844763747465621,4300000953,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,3,36.0,LB,42.85,LB,4.06,CF,,,10.87,IN,18.5,IN,12.18,IN,24,8.0,OZ,14.41,LB,0,1.41,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,658910,6844763747465621,2,CA,2,CA,371615,,10043000009601,KRF TOPP-CLWP REG 12-1 LB,10043000009601,24.0,LB,N,20230118,20230118,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,488,20210902,6844763747465621,4300000960,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,3,36.0,LB,42.85,LB,4.06,CF,,,10.18,IN,18.5,IN,12.18,IN,12,1.0,LB,28.44,LB,0,2.65,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,658910,6844763747837879,8,CA,8,CA,342000,,5102,FFO BURR-RD CHL BF & BN 72-4 OZ,75278051023,144.0,LB,N,0,,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,487,20210902,6844763747837879,7527805102,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,8,144.0,LB,156.96,LB,5.36,CF,,,5.5,IN,18.81,IN,11.18,IN,72,4.0,OZ,156.96,LB,0,5.36,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,658910,6844763747838371,10,CA,10,CA,603513,,10044700074296,KRR OMY P3CM CHIC CH 2-5-2 OZ,10044700074296,12.5,LB,N,20211030,20211030,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,460,20210902,6844763747838371,4470007429,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,26,71.0,LB,88.3,LB,5.25,CF,,,7.18,IN,8.37,IN,7.12,IN,10,2.0,OZ,21.4,LB,0,2.48,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,658910,6844763747838371,1,CA,1,CA,626934,,10021000055095,KRR KFT SRDCH MCHD 12-8 OZ,10021000055095,6.0,LB,N,20220109,20220109,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,462,20210902,6844763747838371,2100005509,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,26,71.0,LB,88.3,LB,5.25,CF,,,6.0,IN,15.31,IN,9.31,IN,12,8.0,OZ,6.75,LB,0,0.49,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,658910,6844763747838371,6,CA,6,CA,613069,,00021000056637,KRR KFT CH CBJ 'N STXS 2-14-2 OZ,21000056637,21.0,LB,N,20211231,20211231,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,463,20210902,6844763747838371,2100005663,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,26,71.0,LB,88.3,LB,5.25,CF,,,6.87,IN,7.87,IN,4.87,IN,28,2.0,OZ,24.06,LB,0,0.91,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,658910,6844763747838371,4,CA,4,CA,613068,,00021000056620,KRR KFT CH CHDR NAT STXS 2-14-2 OZ,21000056620,14.0,LB,N,20220130,20220130,104698,147582,3,1797936,20210909,1105,20210909,1105,20210909,MODERN/NON FOOD BUY,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278341,464,20210902,6844763747838371,2100005662,0,,0.0,,0.0,,0.0,,14,,DELIVERED,83,556.5,LB,633.63,LB,30.35,CF,7,0,0,0.0,,26,71.0,LB,88.3,LB,5.25,CF,,,6.87,IN,7.87,IN,4.87,IN,28,2.0,OZ,16.04,LB,0,0.61,CF,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
